,State_Name,Crop_Year,Season,Crop,Area,Production
189872,Tamil Nadu,2002,Whole Year ,Sugarcane,14397.0,1134480.0
58413,Gujarat,2008,Whole Year ,Potato,25100.0,599400.0
110291,Madhya Pradesh,2003,Kharif     ,Rice,1938.0,2142.0
183718,Tamil Nadu,2010,Kharif     ,Rice,14245.0,54714.0
208271,Uttar Pradesh,2001,Whole Year ,Sugarcane,8480.0,448694.0
244034,West Bengal,2007,Winter     ,Rice,441316.0,1156246.0
225804,Uttar Pradesh,2014,Kharif     ,Sugarcane,2306.0,125317.0
156341,Odisha,2001,Whole Year ,Potato,46.0,425.7
170060,Rajasthan,2002,Rabi       ,Wheat,154930.0,414538.0
221047,Uttar Pradesh,2008,Rabi       ,Wheat,36764.0,76546.0
121764,Madhya Pradesh,2011,Whole Year ,Potato,6642.0,72311.0
144364,Nagaland,2009,Rabi       ,Wheat,250.0,280.0
190972,Tamil Nadu,2004,Whole Year ,Onion,1179.0,6322.0
90834,Karnataka,2006,Whole Year ,Coconut ,2076.0,9919.0
90572,Karnataka,2014,Kharif     ,Onion,5847.0,10676.0
198130,Tripura,2007,Rabi       ,Wheat,312.0,549.0
234408,Uttarakhand,2004,Whole Year ,Sugarcane,18.0,1107.0
165672,Rajasthan,2009,Whole Year ,Sugarcane,140.0,6362.0
33892,Bihar,2001,Whole Year ,Sugarcane,1.0,46.0
210272,Uttar Pradesh,2005,Whole Year ,Onion,1349.0,17248.0
201813,Uttar Pradesh,2005,Rabi       ,Potato,264.0,4559.0
94506,Karnataka,2010,Whole Year ,Coconut ,30.0,287.0
138661,Manipur,2004,Whole Year ,Potato,1200.0,6270.0
101811,Kerala,2006,Summer     ,Rice,5894.0,20401.0
90597,Karnataka,2014,Rabi       ,Wheat,634.0,470.0
239735,West Bengal,2014,Whole Year ,Sugarcane,455.0,48692.0
230942,Uttar Pradesh,2009,Kharif     ,Rice,56056.0,100452.0
207959,Uttar Pradesh,2008,Rabi       ,Onion,33.0,387.0
193515,Telangana ,2008,Rabi       ,Wheat,39.0,45.0
111029,Madhya Pradesh,2009,Whole Year ,Wheat,232477.0,700109.0
37054,Bihar,2006,Rabi       ,Wheat,18205.0,33736.0
207114,Uttar Pradesh,2010,Kharif     ,Rice,98325.0,270984.0
83212,Karnataka,2007,Kharif     ,Rice,3974.0,10646.0
8395,Andhra Pradesh,2013,Kharif     ,Cashewnut,32321.0,9599.0
204559,Uttar Pradesh,2001,Whole Year ,Sugarcane,78257.0,4725158.0
218180,Uttar Pradesh,2011,Rabi       ,Wheat,72593.0,209721.0
221428,Uttar Pradesh,2006,Rabi       ,Onion,140.0,2685.0
152816,Odisha,2003,Kharif     ,Rice,57000.0,103000.0
102212,Kerala,2013,Summer     ,Rice,1522.0,4062.0
116740,Madhya Pradesh,2009,Whole Year ,Rice,58338.0,28564.0
243557,West Bengal,2009,Summer     ,Rice,162366.0,476437.0
119267,Madhya Pradesh,2011,Rabi       ,Wheat,195622.0,351131.0
172650,Rajasthan,2003,Whole Year ,Onion,7403.0,85603.0
236167,Uttarakhand,2001,Whole Year ,Onion,37.0,191.0
235002,Uttarakhand,2013,Rabi       ,Potato,627.0,4999.0
171187,Rajasthan,2002,Rabi       ,Wheat,7486.0,20280.0
167428,Rajasthan,2003,Whole Year ,Sugarcane,2.0,107.0
116185,Madhya Pradesh,2006,Kharif     ,Rice,29.0,14.0
241520,West Bengal,2005,Whole Year ,Coconut ,1175.0,17519.0
217562,Uttar Pradesh,2013,Rabi       ,Wheat,102821.0,395335.0
4553,Andhra Pradesh,2011,Whole Year ,Coconut ,1965.0,27512912.0
85434,Karnataka,2009,Summer     ,Rice,1368.0,2944.0
106788,Madhya Pradesh,2010,Rabi       ,Wheat,114454.0,388857.0
161971,Punjab,2012,Kharif     ,Rice,85000.0,291000.0
142805,Mizoram,2003,Kharif     ,Rice,10027.0,16588.0
76061,Jharkhand,2006,Rabi       ,Potato,686.35,5396.0
211003,Uttar Pradesh,2013,Kharif     ,Sugarcane,154.0,7391.0
127926,Maharashtra,2009,Rabi       ,Wheat,46000.0,93900.0
211018,Uttar Pradesh,2013,Rabi       ,Wheat,96543.0,348520.0
53258,Chhattisgarh,2002,Whole Year ,Sugarcane,46.0,139.0
232389,Uttarakhand,2004,Whole Year ,Potato,2500.0,31250.0
169766,Rajasthan,2005,Whole Year ,Potato,3.0,15.0
88752,Karnataka,2012,Rabi       ,Rice,1623.0,2277.0
24512,Assam,2002,Whole Year ,Onion,350.0,350.0
3683,Andhra Pradesh,2008,Kharif     ,Onion,2505.0,25541.0
153429,Odisha,2010,Autumn     ,Rice,73000.0,112000.0
100827,Kerala,2002,Winter     ,Rice,53203.0,112229.0
72616,Himachal Pradesh,2006,Kharif     ,Rice,1478.0,1928.0
3052,Andhra Pradesh,2011,Kharif     ,Onion,959.0,13821.0
199386,Uttar Pradesh,2003,Whole Year ,Potato,11968.0,249676.0
184415,Tamil Nadu,2004,Whole Year ,Cashewnut,261.0,94.0
11282,Arunachal Pradesh,2002,Whole Year ,Potato,83.0,630.0
176632,Rajasthan,2001,Rabi       ,Wheat,38959.0,97378.0
76662,Jharkhand,2010,Rabi       ,Onion,337.0,1646.0
65267,Gujarat,2011,Whole Year ,Sugarcane,7000.0,317000.0
25228,Assam,2006,Winter     ,Rice,96103.0,143528.0
219095,Uttar Pradesh,2007,Rabi       ,Wheat,107561.0,331611.0
129962,Maharashtra,2008,Whole Year ,Sugarcane,11700.0,764800.0
101719,Kerala,2001,Whole Year ,Sugarcane,2.0,200.0
156166,Odisha,2015,Autumn     ,Rice,10000.0,9000.0
185417,Tamil Nadu,2005,Whole Year ,Coconut ,5852.0,456.0
152484,Odisha,2005,Winter     ,Sugarcane,234.0,12974.8
147174,Odisha,2009,Winter     ,Sugarcane,57.0,3008.7
80060,Karnataka,2012,Kharif     ,Rice,78029.0,289394.0
1720,Andhra Pradesh,2013,Whole Year ,Potato,1297.0,22926.0
170226,Rajasthan,2007,Whole Year ,Sugarcane,2675.0,159225.0
128904,Maharashtra,2003,Whole Year ,Tomato,203.0,652.0
56834,Dadra and Nagar Haveli,2005,Winter     ,Wheat,750.0,1500.0
80489,Karnataka,2005,Kharif     ,Rice,2496.0,6528.0
149302,Odisha,2007,Autumn     ,Rice,11000.0,12000.0
198571,Uttar Pradesh,2008,Rabi       ,Wheat,131947.0,434501.0
178146,Tamil Nadu,2007,Kharif     ,Rice,6479.0,24456.0
177644,Sikkim,2013,Kharif     ,Rice,3160.0,6000.0
224763,Uttar Pradesh,2012,Rabi       ,Onion,1.0,23.0
84789,Karnataka,2006,Whole Year ,Onion,14255.0,103526.0
65405,Gujarat,2001,Whole Year ,Sugarcane,24000.0,1390000.0
242944,West Bengal,2003,Whole Year ,Potato,2554.0,52203.0
68062,Haryana,2003,Whole Year ,Sugarcane,3418.0,160000.0
209965,Uttar Pradesh,2012,Rabi       ,Potato,34388.0,835216.0
239965,West Bengal,2004,Summer     ,Rice,1177.0,2248.0
50169,Chhattisgarh,2010,Whole Year ,Potato,291.0,1555.0
198995,Uttar Pradesh,2007,Kharif     ,Rice,47382.0,95096.0
22178,Assam,2003,Summer     ,Rice,8000.0,13866.0
66720,Haryana,2008,Whole Year ,Sugarcane,845.0,73000.0
199918,Uttar Pradesh,2006,Rabi       ,Wheat,114866.0,340003.0
80353,Karnataka,2001,Whole Year ,Onion,157.0,1143.0
9810,Andhra Pradesh,2014,Kharif     ,Tomato,212.0,3048.0
75661,Jharkhand,2004,Winter     ,Potato,991.19,7032.49
2544,Andhra Pradesh,2014,Whole Year ,Rice,394117.0,1563229.0
10690,Arunachal Pradesh,2011,Kharif     ,Rice,406.0,574.0
238491,West Bengal,2011,Rabi       ,Potato,49022.0,1356664.0
152659,Odisha,2015,Winter     ,Sugarcane,831.0,32748.0
64253,Gujarat,2007,Whole Year ,Sugarcane,125900.0,9020000.0
69477,Haryana,2004,Whole Year ,Sugarcane,847.0,60000.0
221468,Uttar Pradesh,2007,Summer     ,Rice,19.0,46.0
109852,Madhya Pradesh,2002,Whole Year ,Onion,86.0,1379.0
22275,Assam,2006,Whole Year ,Coconut ,401.0,2653000.0
101934,Kerala,2014,Whole Year ,Cashewnut,1697.0,426.0
200281,Uttar Pradesh,2014,Summer     ,Onion,435.0,3791.0
69590,Haryana,2010,Kharif     ,Rice,9070.0,30000.0
11165,Arunachal Pradesh,2008,Rabi       ,Wheat,10.0,10.0
11465,Arunachal Pradesh,2004,Kharif     ,Rice,911.0,1230.0
49434,Chhattisgarh,2009,Whole Year ,Onion,158.0,491.0
216179,Uttar Pradesh,2014,Summer     ,Onion,19.0,287.0
4644,Andhra Pradesh,2013,Whole Year ,Cashewnut,122.0,38.0
12967,Assam,2004,Winter     ,Rice,62225.0,74492.0
149940,Odisha,2014,Autumn     ,Rice,1000.0,2000.0
21427,Assam,2013,Whole Year ,Sugarcane,7639.0,301787.0
239133,West Bengal,2013,Summer     ,Rice,59586.0,203027.0
32838,Bihar,2014,Whole Year ,Sugarcane,610.0,34770.0
211945,Uttar Pradesh,2003,Rabi       ,Wheat,166184.0,376858.0
87159,Karnataka,2012,Whole Year ,Sugarcane,4534.0,297204.0
10386,Arunachal Pradesh,2009,Whole Year ,Potato,95.0,622.0
199961,Uttar Pradesh,2008,Kharif     ,Sugarcane,11361.0,532974.0
104738,Madhya Pradesh,2001,Kharif     ,Rice,15710.0,33464.0
218691,Uttar Pradesh,2011,Kharif     ,Rice,184419.0,443159.0
130285,Maharashtra,2004,Kharif     ,Rice,500.0,200.0
160338,Odisha,2013,Summer     ,Wheat,251.0,438.2
219944,Uttar Pradesh,2002,Whole Year ,Sugarcane,427.0,20260.0
147599,Odisha,2005,Winter     ,Sugarcane,938.0,59412.9
235537,Uttarakhand,2007,Kharif     ,Rice,12991.0,20457.0
115773,Madhya Pradesh,2007,Whole Year ,Onion,700.0,13221.0
47564,Chhattisgarh,2004,Kharif     ,Rice,321626.0,433960.0
195288,Telangana ,2005,Kharif     ,Rice,98831.0,344130.0
221372,Uttar Pradesh,2003,Whole Year ,Potato,11760.0,272303.0
177016,Sikkim,2003,Whole Year ,Potato,2060.0,9630.0
91484,Karnataka,2009,Summer     ,Potato,2513.0,40325.0
175254,Rajasthan,2009,Whole Year ,Sugarcane,27.0,1554.0
169440,Rajasthan,2007,Whole Year ,Sugarcane,119.0,4394.0
105389,Madhya Pradesh,2010,Rabi       ,Wheat,75338.0,127546.0
14232,Assam,2007,Winter     ,Rice,79842.0,64012.0
206113,Uttar Pradesh,2007,Summer     ,Onion,305.0,4118.0
151798,Odisha,2011,Winter     ,Potato,44.0,352.1
223794,Uttar Pradesh,2009,Summer     ,Rice,664.0,1542.0
75982,Jharkhand,2004,Winter     ,Rice,49216.94,45509.27
160634,Puducherry,2001,Whole Year ,Cashewnut,11.0,22.0
214099,Uttar Pradesh,2008,Rabi       ,Onion,243.0,2849.0
178732,Tamil Nadu,2011,Kharif     ,Rice,120983.0,248242.0
46254,Chhattisgarh,2014,Rabi       ,Wheat,4172.0,9042.0
142421,Mizoram,2007,Kharif     ,Potato,5.0,12.0
38924,Bihar,2001,Rabi       ,Wheat,84041.0,212254.0
48943,Chhattisgarh,2012,Kharif     ,Rice,185013.0,489332.0
6286,Andhra Pradesh,2014,Kharif     ,Rice,31764.0,121783.0
129938,Maharashtra,2007,Rabi       ,Wheat,526.0,1377.0
235041,Uttarakhand,2014,Whole Year ,Rice,20131.0,25550.0
86605,Karnataka,2001,Kharif     ,Rice,38948.0,8323.0
177603,Sikkim,2008,Rabi       ,Wheat,1020.0,820.0
124057,Madhya Pradesh,2004,Whole Year ,Onion,1264.0,19209.0
176692,Rajasthan,2003,Kharif     ,Rice,5141.0,6070.0
2193,Andhra Pradesh,2006,Whole Year ,Coconut ,49592.0,613037376.0
240006,West Bengal,2005,Winter     ,Rice,28859.0,49262.0
154591,Odisha,2004,Summer     ,Wheat,375.0,459.9
52090,Chhattisgarh,2014,Whole Year ,Sugarcane,7.0,62.0
19657,Assam,2006,Whole Year ,Potato,1966.0,10825.0
20171,Assam,2004,Whole Year ,Coconut ,2026.0,57405000.0
203637,Uttar Pradesh,2005,Kharif     ,Sugarcane,624.0,19638.0
219046,Uttar Pradesh,2006,Kharif     ,Rice,119909.0,264879.0
192605,Telangana ,2001,Whole Year ,Coconut ,1106.0,11703240.0
88510,Karnataka,2007,Rabi       ,Wheat,17936.0,17282.0
182231,Tamil Nadu,2004,Whole Year ,Cashewnut,267.0,97.0
106224,Madhya Pradesh,2010,Rabi       ,Wheat,140174.0,169099.0
12171,Arunachal Pradesh,2012,Rabi       ,Wheat,685.0,790.0
18661,Assam,2009,Summer     ,Rice,4832.0,10165.0
22568,Assam,2014,Whole Year ,Onion,451.0,1337.0
211166,Uttar Pradesh,2002,Rabi       ,Onion,40.0,413.0
13554,Assam,2004,Whole Year ,Sugarcane,205.0,7568.0
43273,Bihar,2014,Winter     ,Rice,26738.0,101864.0
58269,Gujarat,2002,Rabi       ,Wheat,64300.0,136900.0
28062,Bihar,2003,Whole Year ,Onion,434.0,3702.0
166998,Rajasthan,2002,Whole Year ,Sugarcane,71.0,2857.0
158238,Odisha,2003,Kharif     ,Rice,166000.0,202000.0
222257,Uttar Pradesh,2003,Kharif     ,Rice,91170.0,192364.0
232429,Uttarakhand,2006,Rabi       ,Potato,7.0,77.0
236162,Uttarakhand,2001,Rabi       ,Potato,310.0,6938.0
111358,Madhya Pradesh,2004,Whole Year ,Onion,1400.0,17873.0
121897,Madhya Pradesh,2001,Whole Year ,Potato,19.0,216.0
198089,Tripura,2005,Whole Year ,Sugarcane,87.0,4323.0
75045,Jammu and Kashmir ,2002,Kharif     ,Rice,22328.0,38470.0
73963,Himachal Pradesh,2010,Whole Year ,Sugarcane,245.0,4041.0
206663,Uttar Pradesh,2010,Kharif     ,Rice,74827.0,168885.0
53043,Chhattisgarh,2011,Rabi       ,Wheat,4063.0,5748.0
203293,Uttar Pradesh,2009,Kharif     ,Rice,101195.0,179419.0
234782,Uttarakhand,2004,Whole Year ,Onion,287.0,1722.0
11217,Arunachal Pradesh,2014,Whole Year ,Potato,344.0,3262.0
119202,Madhya Pradesh,2009,Whole Year ,Sugarcane,276.0,6600.0
103538,Madhya Pradesh,2010,Whole Year ,Sugarcane,729.0,36430.0
172095,Rajasthan,2008,Whole Year ,Potato,137.0,547.0
176765,Rajasthan,2005,Kharif     ,Rice,5785.0,4477.0
191745,Telangana ,2010,Whole Year ,Sugarcane,8.0,672.0
68743,Haryana,2006,Whole Year ,Potato,6033.0,155300.0
236901,West Bengal,2013,Rabi       ,Potato,8646.0,277973.0
227614,Uttar Pradesh,2013,Summer     ,Onion,70.0,942.0
195178,Telangana ,2002,Whole Year ,Tomato,1065.0,5468.0
173520,Rajasthan,2007,Whole Year ,Sugarcane,23.0,1314.0
26449,Assam,2008,Winter     ,Rice,58870.0,84930.0
229509,Uttar Pradesh,2011,Rabi       ,Onion,34.0,778.0
213473,Uttar Pradesh,2006,Kharif     ,Sugarcane,4430.0,189001.0
69891,Haryana,2009,Rabi       ,Wheat,86736.0,387000.0
72320,Himachal Pradesh,2007,Rabi       ,Wheat,94593.0,129309.0
241887,West Bengal,2004,Autumn     ,Rice,3652.0,8259.0
118118,Madhya Pradesh,2007,Whole Year ,Sugarcane,18.0,1090.0
208254,Uttar Pradesh,2001,Kharif     ,Rice,51795.0,77583.0
160271,Odisha,2010,Summer     ,Wheat,806.0,1412.7
24487,Assam,2001,Winter     ,Rice,110000.0,138146.0
75722,Jharkhand,2005,Rabi       ,Wheat,2621.47,2757.79
41214,Bihar,2006,Summer     ,Rice,125.0,175.0
226519,Uttar Pradesh,2007,Kharif     ,Sugarcane,132262.0,8368481.0
111734,Madhya Pradesh,2002,Whole Year ,Sugarcane,167.0,4410.0
152400,Odisha,2002,Whole Year ,Onion,900.0,5850.0
172049,Rajasthan,2007,Kharif     ,Rice,1176.0,2389.0
225056,Uttar Pradesh,2006,Rabi       ,Onion,124.0,2378.0
232895,Uttarakhand,2009,Whole Year ,Sugarcane,2.0,125.0
31596,Bihar,2004,Autumn     ,Rice,13.0,12.0
7993,Andhra Pradesh,2003,Whole Year ,Potato,201.0,1875.0
196108,Telangana ,2009,Rabi       ,Rice,15340.0,40498.0
164437,Punjab,2014,Kharif     ,Rice,176000.0,540000.0
77766,Karnataka,2001,Whole Year ,Potato,1636.0,27066.0
196908,Tripura,2001,Whole Year ,Sugarcane,275.0,14255.0
69290,Haryana,2010,Rabi       ,Wheat,97589.0,449000.0
117690,Madhya Pradesh,2009,Whole Year ,Sugarcane,69.0,2000.0
189075,Tamil Nadu,2008,Kharif     ,Rice,101886.0,317944.0
82348,Karnataka,2014,Summer     ,Onion,2471.0,9918.0
64710,Gujarat,2012,Rabi       ,Onion,1200.0,28300.0
236013,Uttarakhand,2010,Rabi       ,Rice,15127.0,50055.0
73755,Himachal Pradesh,2010,Rabi       ,Onion,35.0,356.0
115453,Madhya Pradesh,2012,Whole Year ,Potato,1849.0,43168.0
179828,Tamil Nadu,2009,Whole Year ,Potato,2796.0,41494.0
51323,Chhattisgarh,2012,Rabi       ,Potato,102.0,691.0
89321,Karnataka,2006,Whole Year ,Onion,144.0,802.0
19030,Assam,2003,Summer     ,Rice,2100.0,0.0
46871,Chhattisgarh,2011,Kharif     ,Rice,136930.0,145313.0
88318,Karnataka,2003,Whole Year ,Coconut ,757.0,3809.0
136004,Maharashtra,2005,Kharif     ,Rice,74500.0,215400.0
45233,Bihar,2011,Rabi       ,Wheat,47832.0,108439.0
176475,Rajasthan,2010,Kharif     ,Rice,2.0,4.0
123942,Madhya Pradesh,2001,Rabi       ,Wheat,55755.0,62864.0
205044,Uttar Pradesh,2002,Kharif     ,Rice,117509.0,133227.0
211327,Uttar Pradesh,2011,Kharif     ,Rice,22276.0,49809.0
31222,Bihar,2008,Whole Year ,Onion,67.0,573.0
20796,Assam,2012,Summer     ,Rice,8040.0,19095.0
205481,Uttar Pradesh,2001,Kharif     ,Rice,64581.0,194561.0
96569,Karnataka,2012,Kharif     ,Potato,37.0,236.0
127774,Maharashtra,2002,Whole Year ,Sugarcane,1300.0,84000.0
182662,Tamil Nadu,2005,Kharif     ,Rice,158100.0,136637.0
135801,Maharashtra,2011,Kharif     ,Rice,50500.0,83000.0
132402,Maharashtra,2004,Whole Year ,Sugarcane,4200.0,256600.0
144581,Nagaland,2001,Kharif     ,Rice,15100.0,21000.0
23931,Assam,2002,Winter     ,Rice,150888.0,255670.0
61440,Gujarat,2008,Summer     ,Rice,2300.0,6500.0
172390,Rajasthan,2006,Whole Year ,Potato,5.0,10.0
91442,Karnataka,2008,Rabi       ,Onion,28.0,187.0
243237,West Bengal,2013,Autumn     ,Rice,3116.0,6054.0
91627,Karnataka,2013,Rabi       ,Onion,55.0,386.0
207652,Uttar Pradesh,2014,Kharif     ,Rice,12662.0,12763.0
67896,Haryana,2010,Whole Year ,Potato,341.0,8800.0
223867,Uttar Pradesh,2012,Rabi       ,Onion,3.0,69.0
174093,Rajasthan,2001,Whole Year ,Onion,363.0,726.0
142765,Mizoram,2006,Whole Year ,Sugarcane,22.0,87.0
15874,Assam,2011,Rabi       ,Wheat,397.0,203.0
182465,Tamil Nadu,2013,Whole Year ,Coconut ,11305.0,157800000.0
102077,Kerala,2004,Whole Year ,Sugarcane,2.0,200.0
104855,Madhya Pradesh,2004,Whole Year ,Onion,165.0,1695.0
177606,Sikkim,2009,Kharif     ,Rice,4170.0,7580.0
20271,Assam,2007,Whole Year ,Sugarcane,889.0,30713.0
83768,Karnataka,2002,Whole Year ,Potato,1265.0,2868.0
134490,Maharashtra,2013,Whole Year ,Sugarcane,143900.0,16963500.0
106117,Madhya Pradesh,2007,Kharif     ,Rice,11344.0,3644.0
69877,Haryana,2008,Whole Year ,Sugarcane,3423.0,202000.0
74140,Jammu and Kashmir ,2008,Rabi       ,Wheat,380.0,250.0
146112,Nagaland,2004,Whole Year ,Potato,1510.0,10310.0
119310,Madhya Pradesh,2012,Whole Year ,Onion,4119.0,56068.0
14361,Assam,2011,Summer     ,Rice,7990.0,14971.0
181530,Tamil Nadu,2009,Whole Year ,Coconut ,5730.0,88100.0
194003,Telangana ,2003,Whole Year ,Cashewnut,19.0,3.0
116130,Madhya Pradesh,2003,Whole Year ,Tomato,46.0,0.0
148460,Odisha,2006,Autumn     ,Rice,63000.0,68000.0
45836,Bihar,2012,Winter     ,Rice,38381.0,93187.0
102169,Kerala,2010,Whole Year ,Sugarcane,2.47,17.6
37006,Bihar,2004,Rabi       ,Wheat,18418.0,34678.0
105394,Madhya Pradesh,2010,Whole Year ,Onion,644.0,3397.0
29279,Bihar,2012,Whole Year ,Sugarcane,8166.0,736812.0
92698,Karnataka,2005,Rabi       ,Potato,40.0,723.0
164062,Punjab,2014,Whole Year ,Sugarcane,3000.0,238000.0
128572,Maharashtra,2005,Kharif     ,Rice,5100.0,5000.0
246049,West Bengal,2013,Summer     ,Rice,516.0,1274.0
166305,Rajasthan,2006,Rabi       ,Wheat,18400.0,29406.0
11819,Arunachal Pradesh,2008,Whole Year ,Potato,90.0,550.0
1457,Andhra Pradesh,2008,Rabi       ,Onion,171.0,4081.0
215105,Uttar Pradesh,2011,Kharif     ,Sugarcane,1709.0,69346.0
229270,Uttar Pradesh,2003,Whole Year ,Potato,4253.0,57526.0
24736,Assam,2009,Summer     ,Rice,6750.0,18482.0
127135,Maharashtra,2006,Rabi       ,Wheat,52400.0,66900.0
40863,Bihar,2013,Rabi       ,Wheat,40319.0,106836.0
70100,Haryana,2004,Rabi       ,Wheat,44854.0,186000.0
14222,Assam,2007,Whole Year ,Coconut ,999.0,980000.0
21012,Assam,2001,Whole Year ,Coconut ,396.0,3038000.0
149936,Odisha,2013,Winter     ,Rice,115000.0,168000.0
85086,Karnataka,2012,Whole Year ,Sugarcane,37.0,3093.0
2149,Andhra Pradesh,2005,Whole Year ,Coconut ,49692.0,369060890.0
212745,Uttar Pradesh,2014,Rabi       ,Potato,3042.0,68624.0
6315,Andhra Pradesh,2014,Rabi       ,Rice,73533.0,284132.0
101868,Kerala,2010,Whole Year ,Cashewnut,1953.28,856.62
10483,Arunachal Pradesh,2001,Whole Year ,Sugarcane,160.0,6400.0
82917,Karnataka,2009,Summer     ,Onion,285.0,3089.0
240865,West Bengal,2001,Whole Year ,Coconut ,330.0,3762.0
243076,West Bengal,2007,Whole Year ,Sugarcane,2345.0,284573.0
244675,West Bengal,2008,Whole Year ,Coconut ,4620.0,59500.0
57405,Gujarat,2007,Kharif     ,Rice,105200.0,214100.0
63347,Gujarat,2001,Whole Year ,Onion,1100.0,38200.0
19720,Assam,2008,Whole Year ,Onion,77.0,169.0
183062,Tamil Nadu,2004,Whole Year ,Sugarcane,9476.0,1306920.0
231218,Uttar Pradesh,2001,Kharif     ,Rice,50666.0,126909.0
53502,Chhattisgarh,2009,Rabi       ,Wheat,1358.0,2101.0
16565,Assam,2014,Whole Year ,Onion,516.0,1693.0
191608,Telangana ,2006,Rabi       ,Onion,401.0,9964.0
135583,Maharashtra,2002,Whole Year ,Sugarcane,38000.0,3536000.0
76762,Jharkhand,2003,Autumn     ,Rice,58340.01,26408.58
78941,Karnataka,2008,Rabi       ,Wheat,63754.0,68846.0
71240,Haryana,2002,Kharif     ,Rice,50192.0,151000.0
28064,Bihar,2003,Whole Year ,Sugarcane,230.0,9815.0
209997,Uttar Pradesh,2013,Rabi       ,Potato,34003.0,785945.0
184493,Tamil Nadu,2008,Kharif     ,Rice,128795.0,202989.0
188523,Tamil Nadu,2011,Whole Year ,Cashewnut,4368.0,467.0
114820,Madhya Pradesh,2003,Whole Year ,Sugarcane,5.0,180.0
160522,Puducherry,2008,Summer     ,Rice,96.0,131.0
215337,Uttar Pradesh,2002,Kharif     ,Rice,123457.0,243387.0
1546,Andhra Pradesh,2010,Whole Year ,Cashewnut,100.0,24.0
203155,Uttar Pradesh,2003,Kharif     ,Rice,98272.0,171771.0
66582,Haryana,2001,Whole Year ,Sugarcane,3036.0,180000.0
180280,Tamil Nadu,2005,Whole Year ,Sugarcane,41402.0,4457712.0
244129,West Bengal,2010,Rabi       ,Potato,64683.0,2482395.0
101187,Kerala,2002,Whole Year ,Sugarcane,95.0,4640.0
75503,Jammu and Kashmir ,2002,Whole Year ,Sugarcane,5.0,9.0
21640,Assam,2003,Whole Year ,Sugarcane,615.0,22866.0
211973,Uttar Pradesh,2004,Whole Year ,Onion,851.0,9534.0
77276,Karnataka,2007,Whole Year ,Coconut ,264.0,1344.0
143973,Nagaland,2010,Kharif     ,Potato,160.0,2070.0
225073,Uttar Pradesh,2007,Kharif     ,Rice,102207.0,196340.0
110901,Madhya Pradesh,2006,Kharif     ,Rice,15232.0,20226.0
62394,Gujarat,2012,Summer     ,Rice,8300.0,26900.0
149655,Odisha,2002,Rabi       ,Wheat,56.0,70.3
77281,Karnataka,2007,Whole Year ,Sugarcane,57399.0,5071202.0
43451,Bihar,2004,Autumn     ,Rice,5599.0,6019.0
77566,Karnataka,2014,Kharif     ,Onion,10969.0,82750.0
142257,Mizoram,2008,Kharif     ,Potato,119.0,1193.0
162819,Punjab,2008,Rabi       ,Wheat,111000.0,472000.0
233135,Uttarakhand,2002,Whole Year ,Onion,33.0,265.0
85726,Karnataka,2001,Summer     ,Rice,39818.0,123997.0
238305,West Bengal,2005,Winter     ,Rice,417180.0,1365492.0
71607,Himachal Pradesh,2005,Rabi       ,Onion,53.0,227.0
71664,Himachal Pradesh,2008,Kharif     ,Sugarcane,6.0,48.0
135149,Maharashtra,2003,Whole Year ,Sugarcane,35100.0,2795500.0
165127,Rajasthan,2005,Whole Year ,Potato,77.0,128.0
127600,Maharashtra,2012,Summer     ,Rice,7100.0,18700.0
234717,Uttarakhand,2002,Kharif     ,Potato,359.0,8114.0
72062,Himachal Pradesh,2007,Kharif     ,Rice,2022.0,3164.0
151347,Odisha,2014,Winter     ,Sugarcane,47.0,2494.1
164040,Punjab,2012,Kharif     ,Rice,38000.0,145000.0
59944,Gujarat,2007,Rabi       ,Wheat,43800.0,141700.0
42268,Bihar,2007,Whole Year ,Sugarcane,2278.0,37515.0
235666,Uttarakhand,2012,Rabi       ,Wheat,24807.0,37149.0
211623,Uttar Pradesh,2007,Rabi       ,Potato,5457.0,86652.0
16134,Assam,2001,Whole Year ,Sugarcane,184.0,6851.0
22181,Assam,2003,Whole Year ,Coconut ,335.0,1976000.0
168442,Rajasthan,2009,Whole Year ,Potato,5.0,20.0
187810,Tamil Nadu,2004,Whole Year ,Cashewnut,800.0,289.0
25316,Assam,2009,Whole Year ,Onion,81.0,198.0
32614,Bihar,2003,Whole Year ,Sugarcane,482.0,22253.0
86784,Karnataka,2005,Kharif     ,Rice,22611.0,39091.0
224076,Uttar Pradesh,2003,Kharif     ,Rice,26432.0,66673.0
123308,Madhya Pradesh,2012,Kharif     ,Rice,47452.0,142721.0
19831,Assam,2012,Autumn     ,Rice,3272.0,2652.0
119851,Madhya Pradesh,2013,Whole Year ,Potato,3536.0,27907.0
226965,Uttar Pradesh,2004,Kharif     ,Rice,91204.0,128752.0
98243,Kerala,2013,Whole Year ,Cashewnut,2118.0,433.0
218924,Uttar Pradesh,2001,Kharif     ,Rice,118068.0,286058.0
147074,Odisha,2005,Winter     ,Potato,503.0,4524.5
76156,Jharkhand,2002,Autumn     ,Rice,4858.61,4152.49
14299,Assam,2010,Autumn     ,Rice,8359.0,16087.0
230594,Uttar Pradesh,2014,Rabi       ,Potato,5340.0,134066.0
245885,West Bengal,2008,Winter     ,Rice,297872.0,738143.0
21750,Assam,2008,Autumn     ,Rice,5243.0,8683.0
